/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_40_512.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_40_512.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_40_512.jpg,0,0,0,3.794949E-05
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_40_584.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_40_584.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_40_584.jpg,0,0,0,6.398409E-05
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_40_659.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_40_659.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_40_659.jpg,0,0,0,8.679173E-06
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_40_726.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_40_726.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_40_726.jpg,0,0,0,8.692664E-05
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_40_800.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_40_800.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_40_800.jpg,0,0,0,1.376669E-05
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_40_873.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_40_873.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_40_873.jpg,0,0,0,0.0001141369
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_40_940.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_40_940.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_40_940.jpg,0,0.1431,0,0.07983208
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_015.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_015.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_015.jpg,0,0.3691499,0,0.2888175
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_089.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_089.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_089.jpg,0,0.619539,0,0.781768
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_164.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_164.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_164.jpg,0,0.8448299,0,1.500776
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_240.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_240.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_240.jpg,0,1,0,2.226828
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_307.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_307.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_307.jpg,0,1,0,3.172427
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_375.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_375.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_375.jpg,0,1,0,3.878062
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_451.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_451.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_451.jpg,0,1,0,4.813326
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_524.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_524.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_524.jpg,0,1,0,5.740507
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_592.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_592.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_592.jpg,0,1,0,6.431052
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_659.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_659.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_659.jpg,0,1,0,7.117775
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_735.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_735.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_735.jpg,0,1,0,8.027037
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_811.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_811.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_811.jpg,0,1,0,8.929176
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_886.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_886.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_886.jpg,0,1,0,9.824452
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_41_961.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_41_961.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_41_961.jpg,0,1,0,10.49131
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_034.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_034.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_034.jpg,0,1,0,11.37399
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_109.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_109.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_109.jpg,0,1,0,12.00173
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_181.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_181.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_181.jpg,0,1,0,12.8747
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_248.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_248.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_248.jpg,0,1,0,13.84593
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_322.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_322.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_322.jpg,0,1,0,14.23969
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_393.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_393.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_393.jpg,0,1,0,15.10919
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_460.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_460.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_460.jpg,0,1,0,16.00943
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_533.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_533.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_533.jpg,0,1,0,16.8446
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_606.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_606.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_606.jpg,0,1,0,17.6681
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_681.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_681.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_681.jpg,0,1,0,18.10001
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_748.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_748.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_748.jpg,0,1,0,18.94062
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_823.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_823.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_823.jpg,0,1,0,19.7721
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_899.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_899.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_899.jpg,0,1,0,20.48935
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_42_975.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_42_975.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_42_975.jpg,0,1,0,21.28031
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_044.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_044.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_044.jpg,0,1,0,22.06501
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_112.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_112.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_112.jpg,0,1,0,22.6225
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_179.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_179.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_179.jpg,0,1,0,23.23378
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_253.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_253.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_253.jpg,0,1,0,24.0095
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_328.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_328.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_328.jpg,0,1,0,24.78177
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_399.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_399.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_399.jpg,0,1,0,25.35754
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_470.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_470.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_470.jpg,0,1,0,26.12116
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_540.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_540.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_540.jpg,0,1,0,26.68965
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_611.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_611.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_611.jpg,0,1,0,27.44228
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_686.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_686.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_686.jpg,0,1,0,28.18906
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_759.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_759.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_759.jpg,0,1,0,28.74491
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_830.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_830.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_830.jpg,0,1,0,29.48101
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_902.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_902.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_902.jpg,0,1,0,30.02896
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_43_970.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_43_970.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_43_970.jpg,0,1,0,30.19063
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_044.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_044.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_044.jpg,0,1,0,30.19027
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_116.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_116.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_116.jpg,0,1,0,30.19031
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_191.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_191.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_191.jpg,0,1,0,30.19047
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_262.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_262.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_262.jpg,0,1,0,30.19025
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_330.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_330.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_330.jpg,0,1,0,30.19029
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_400.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_400.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_400.jpg,0,1,0,30.19038
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_475.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_475.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_475.jpg,0,1,0,30.19024
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_543.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_543.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_543.jpg,0.1,0.853534,0,30.15227
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_613.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_613.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_613.jpg,0.3,0.586612,0,30.0829
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_685.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_685.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_685.jpg,0.5000001,0.371263,0,30.00102
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_804.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_804.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_804.jpg,0,0.01513004,0,29.84179
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_877.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_877.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_877.jpg,0,0,0,29.66115
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_44_958.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_44_958.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_44_958.jpg,0,0,0,29.3782
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_45_032.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_45_032.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_45_032.jpg,0.15,0.09142184,0,28.7728
/Users/enriqueavina/Desktop/CarData/IMG/center_2017_06_24_15_06_45_102.jpg,/Users/enriqueavina/Desktop/CarData/IMG/left_2017_06_24_15_06_45_102.jpg,/Users/enriqueavina/Desktop/CarData/IMG/right_2017_06_24_15_06_45_102.jpg,0.3,0.05099094,0,28.5261
